,Year,Company Name,CEC Plant ID,Plant Name,State,Capacity (MW),Net MWh,type
4594,2015.0,Not Available,S9323,ImModo California 1 LLC_(Alta 5),CA,1.5,1971.0,pv
4595,2015.0,Not Available,S9324,ImModo California 1 LLC_(Alta 6),CA,1.5,1971.0,pv
4596,2015.0,Not Available,S9325,ImModo California 1 LLC_(East Orosi 1),CA,1.5,1971.0,pv
4597,2015.0,Not Available,S9326,ImModo California 1 LLC_(East Orosi 2),CA,1.5,1971.0,pv
4598,2015.0,Not Available,S9327,ImModo California 1 LLC_(East Orosi 3),CA,1.5,1971.0,pv
4599,2015.0,Tenaska Inc.,S0255,Imperial Solar Energy Center South,CA,128.9,319812.0,pv
4600,2015.0,Onward Energy,S0342,Imperial Valley Solar Company (IVSC) 2 LLC,CA,20.0,18588.0,pv
4601,2015.0,Not Available,S9111,Indalex West Inc. ABANDONED,CA,1.2,2102.0,pv
4602,2015.0,Not Available,S9112,Independence HS,CA,1.2,1897.0,pv
4603,2015.0,Intertie,S0221,Industry MetroLink PV 1,CA,1.5,3183.0,pv
4604,2015.0,S-Power (Sustainable Power Group),S9277,Industry Solar Power Generation Station 1,CA,1.5,4274.0,pv
4605,2015.0,Not Available,S9067,Inergy Propoane LLC,CA,1.0,1622.0,pv
4606,2015.0,Not Available,S9050,Ingomar Packing Co.,CA,1.0,1622.0,pv
4607,2015.0,Not Available,S9098,Intel Corporation,CA,1.0,1653.0,pv
4608,2015.0,Not Available,S9096,Intel Corporation - Folsom Carport Phase 2,CA,1.0,1651.0,pv
4609,2015.0,Longroad Energy,S0114,Ironwood State Prison,CA,1.0,2148.0,pv
4610,2015.0,Not Available,S0357,Ironwood State Prison II,CA,4.0,7008.0,pv
4611,2015.0,Not Available,S9122,Irrigation District South San Joaquin,CA,1.3,2027.0,pv
4612,2015.0,Imperial Irrigation District,S0161,IVSC1 - (SunPeak 1) - 23MW PV,CA,23.0,52614.0,pv
4613,2015.0,Not Available,S9033,Jackson Michael,CA,1.0,1622.0,pv
4614,2015.0,Not Available,S9104,JATCO,CA,1.1,1712.0,pv
4615,2015.0,Not Available,S9203,Josh Energy LLC,CA,1.5,2628.0,pv
4616,2015.0,Not Available,S9227,JRam Solar 1 LLC,CA,1.5,2628.0,pv
4617,2015.0,Not Available,S9228,JRam Solar 2 LLC,CA,1.5,2628.0,pv
4618,2015.0,Not Available,S9229,JRam Solar 3 LLC,CA,1.0,1752.0,pv
4619,2015.0,Sacramento PV Energy LLC,S9412,Jurupa Valley Solar PV,CA,1.5,3447.0,pv
4620,2015.0,Onward Energy,S0319,Kansas LLC,CA,20.0,49840.0,pv
4621,2015.0,Clearway Energy,S0260,Kansas South,CA,20.0,52581.0,pv
4622,2015.0,Not Available,S9193,KDW Solar 1 LLC (KDW Solar 1 ),CA,1.5,2628.0,pv
4623,2015.0,Not Available,S9199,KDW Solar 2 LLC,CA,1.5,1971.0,pv
4624,2015.0,Not Available,S9230,Kell Solar 1 LLC,CA,1.0,1752.0,pv
4625,2015.0,Not Available,S9231,Kell Solar 2 LLC,CA,1.0,1752.0,pv
4626,2015.0,Onward Energy,S0315,Kent South LLC,CA,20.0,53779.0,pv
4627,2015.0,Not Available,S9106,Kern County Water Agency,CA,1.1,1784.0,pv
4628,2015.0,Not Available,S9152,Kern County Water Agency,CA,4.1,6689.0,pv
4629,2015.0,Not Available,S9204,Kern River (Bena B),CA,1.5,2628.0,pv
4630,2015.0,Not Available,S0301,Kettleman Solar,CA,1.0,2624.0,pv
4631,2015.0,Tulare PV I LLC,S9181,Kingsburg Solar (1 & 2),CA,3.0,6073.0,pv
4632,2015.0,Silicon Ranch Corporation,S0377,Kohl's - San Bernardino - Central,CA,1.0,1916.0,pv
4633,2015.0,Longroad Energy,S0370,Kohl's - San Bernardino - Mill,CA,1.0,1565.0,pv
4634,2015.0,Konoike Pacific California Inc,S0144,Konoike Pacific California Inc,CA,1.4,1556.0,pv
4635,2015.0,Sacramento PV Energy LLC,S0155,Kost (Fleshman Solar Farm),CA,3.0,5650.0,pv
4636,2015.0,L-8 Solar Project LLC,S0226,L-8 Solar Project,CA,1.5,2717.0,pv
4637,2015.0,LA County MTA/Metro,S0183,LA County MTA/Metro,CA,1.0,1840.0,pv
4638,2015.0,Los Angeles Community College District,S0152,LA Harbor College,CA,2.1,2841.0,pv
4639,2015.0,X-Elio North America Inc.,S0179,La Joya Del Sol,CA,1.5,3410.0,pv
4640,2015.0,Not Available,S9232,Lancaster Del Sur Ranch C2 LLC,CA,1.5,2628.0,pv
4641,2015.0,S-Power (Sustainable Power Group),S9413,Lancaster Dry Farm Ranch B,CA,5.0,13258.0,pv
4642,2015.0,S-Power (Sustainable Power Group),S9415,Lancaster Little Rock C Solar PV,CA,5.0,12376.0,pv
4643,2015.0,Clenera - Renewable Energy,S9233,Lancaster Solar 1 LLC,CA,1.5,162.0,pv
4644,2015.0,Clenera - Renewable Energy,S9234,Lancaster Solar 2 LLC,CA,1.5,128.0,pv
4645,2015.0,Not Available,S9287,LanWest Solar Farm LLC,CA,3.5,4599.0,pv
4646,2015.0,Los Angeles Community College District,S0219,LAPC Carport Shade Structures (Los Angeles Pierce College),CA,2.1,3213.0,pv
4647,2015.0,Not Available,S9235,Leolani Solar 1 LLC,CA,1.5,2628.0,pv
4648,2015.0,Not Available,S9236,Leolani Solar 2 LLC,CA,1.0,1752.0,pv
4649,2015.0,Not Available,S9268,Lincoln Solar Millenium Fund LLC_(Lincoln Solar #A),CA,1.5,1971.0,pv
4650,2015.0,Not Available,S9269,Lincoln Solar Millenium Fund LLC_(Lincoln Solar #B),CA,1.5,1971.0,pv
4651,2015.0,Not Available,S9270,Lincoln Solar Millenium Fund LLC_(Nicholas Solar #C),CA,1.5,1971.0,pv
4652,2015.0,Not Available,S9237,Lola Energy 1 LLC,CA,1.0,1752.0,pv
4653,2015.0,Not Available,S9238,Lola Energy 2 LLC,CA,1.0,1752.0,pv
4654,2015.0,Not Available,S9153,Loma Linda VA Health Care System,CA,2.8,4970.0,pv
4655,2015.0,Not Available,S9032,Lomo Cold Storage LLC,CA,1.0,1622.0,pv
4656,2015.0,EDP Renewables North America LLC,S0328,Lone Valley Solar Park 1,CA,10.0,25048.0,pv
4657,2015.0,EDP Renewables North America LLC,S0329,Lone Valley Solar Park 2,CA,20.0,53011.0,pv
4658,2015.0,Not Available,S9158,Los Angeles Community College District,CA,2.3,3998.0,pv
4659,2015.0,Not Available,S9053,Los Gatos Tomato Products,CA,1.0,1622.0,pv
4660,2015.0,Lost Hills Solar LLC,S0340,Lost Hills Solar,CA,20.0,51789.0,pv
4661,2015.0,Not Available,S9059,Madera Community Hospital,CA,1.0,1622.0,pv
4662,2015.0,Not Available,S9009,Mariani Packing Co. Inc.,CA,1.0,1622.0,pv
4663,2015.0,Onward Energy,S0412,Maricopa West Solar PV,CA,20.0,2790.0,pv
4664,2015.0,Not Available,S9068,Market & Second Inc/Real Energy,CA,1.0,1622.0,pv
4665,2015.0,Not Available,S9034,Maxco Supply Inc.,CA,1.0,1622.0,pv
4666,2015.0,McCoy Solar LLC,S0346,McCoy Solar LLC,CA,126.0,81417.0,pv
4667,2015.0,AxInfra US LP,S0180,McHenry Solar Plant,CA,25.5,64495.0,pv
4668,2015.0,Merced Solar LLC,S0429,Merced Solar,CA,1.5,2902.0,pv
4669,2015.0,X-Elio North America Inc.,S0162,Meridian (Paso Robles Solar LLC),CA,1.1,2609.0,pv
4670,2015.0,Not Available,S9132,Mid Valley Dairy,CA,1.5,2432.0,pv
4671,2015.0,Mission Solar LLC,S0430,Mission Solar,CA,1.5,2749.0,pv
4672,2015.0,Not Available,S9205,MJ Power LLC,CA,1.5,2628.0,pv
4673,2015.0,Morelos Solar LLC,S0404,Morelos Solar Facility,CA,15.0,3672.0,pv
4674,2015.0,"Coronal Lost Hills, LLC",S0435,Morgan Lancaster I LLC,CA,1.5,219.0,pv
4675,2015.0,Not Available,S9114,MTA,CA,1.2,1907.0,pv
4676,2015.0,Not Available,S9023,Napa Valley College,CA,1.0,1622.0,pv
4677,2015.0,S-Power (Sustainable Power Group),S9278,Navajo Solar Power Generation Station 1,CA,1.5,4154.0,pv
4678,2015.0,Goldman Sachs,S0297,Naval Air Weapons Station China Lake,CA,11.1,28053.0,pv
4679,2015.0,Not Available,S9128,Network Appliance,CA,1.4,2277.0,pv
4680,2015.0,Not Available,S9069,Network Appliance/Chevron Energy Solutions,CA,1.0,1622.0,pv
4681,2015.0,Not Available,S9279,Newberry Solar 1 LLC,CA,1.5,2628.0,pv
4682,2015.0,Not Available,S9177,Nickel 1 (NLH1),CA,1.5,3112.0,pv
4683,2015.0,Not Available,S9107,Nilsen Farms,CA,1.1,1796.0,pv
4684,2015.0,Not Available,S9239,Niner Energy 1 LLC,CA,1.5,2628.0,pv
4685,2015.0,Not Available,S9240,Niner Energy 2 LLC,CA,1.5,2628.0,pv
4686,2015.0,Not Available,S9241,Niner Energy 3 LLC,CA,1.0,1752.0,pv
4687,2015.0,S-Power (Sustainable Power Group),S0414,North Bay Solar 1,CA,1.0,2455.0,pv
4688,2015.0,Silicon Ranch Corporation,S0358,North Kern State Prison,CA,1.0,2189.0,pv
4689,2015.0,Not Available,S0359,North Kern State Prison II,CA,4.0,7008.0,pv
4690,2015.0,Solar Power Inc,S0250,North Palm Springs 1A,CA,2.8,5116.0,pv
4691,2015.0,Solar Power Inc,S0251,North Palm Springs 4A,CA,4.9,5991.0,pv
4692,2015.0,North Star Solar LLC,S0341,North Star Solar,CA,61.6,95098.0,pv
4693,2015.0,Not Available,S9100,Norvartis Pharmaceuticals Corp,CA,1.0,1670.0,pv
4694,2015.0,Clearway Energy,S0238,NRG Solar Borrego I,CA,26.0,71714.0,pv
4695,2015.0,NRG Solar Community I LLC,S0296,NRG Solar Community I LLC (SDSU Solar),CA,5.7,14478.0,pv
4696,2015.0,Not Available,S9170,Oakley Solar Project,CA,1.5,2592.0,pv
4697,2015.0,Not Available,S9156,Occidental College Solar Project,CA,1.1,2001.0,pv
4698,2015.0,Not Available,S9081,Ohlone Community College District,CA,1.0,1622.0,pv
4699,2015.0,Not Available,S9126,Olam West Coast,CA,1.4,2192.0,pv
4700,2015.0,Onward Energy,S0316,Old River One LLC,CA,20.0,51750.0,pv
4701,2015.0,Longroad Energy,S0306,Orion 1 Solar,CA,12.4,30600.0,pv
4702,2015.0,Longroad Energy,S0307,Orion 2 Solar,CA,8.0,20590.0,pv
4703,2015.0,Not Available,S9133,Oro Loma Sanitary District,CA,1.5,2449.0,pv
4704,2015.0,S-Power (Sustainable Power Group),S9280,Otoe Solar Power Generation Station 1,CA,1.5,3663.0,pv
4705,2015.0,Longroad Energy,S0363,Palm Springs SD - Cathedral City HS,CA,1.0,1750.0,pv
4706,2015.0,Longroad Energy,S0365,Palm Springs SD - Palm Springs HS,CA,1.0,1843.0,pv
4707,2015.0,Longroad Energy,S0367,Palm Springs SD - Rancho Mirage HS,CA,1.0,1961.0,pv
4708,2015.0,Not Available,S9011,Paramount Farms Inc.,CA,1.0,1622.0,pv
4709,2015.0,Not Available,S9265,Parducci 2MW PV Project (3) (2012 PV RFO - 1),CA,2.0,3504.0,pv
4710,2015.0,Kona Solar LLC,S0441,Park Meridian,CA,1.5,1958.0,pv
4711,2015.0,Not Available,S0361,Patton State Hospital II,CA,1.0,1750.0,pv
4712,2015.0,Not Available,S9043,Peralta Community College Dist,CA,1.0,1622.0,pv
4713,2015.0,Not Available,S9307,Petaluma Solar Millennium Fund LLC_(Petaluma Solar #1101),CA,1.5,1971.0,pv
4714,2015.0,Not Available,S9308,Petaluma Solar Millennium Fund LLC_(Petaluma Solar #1102),CA,1.5,1971.0,pv
4715,2015.0,Not Available,S0442,Pico Rivera,CA,0.9,131.0,pv
4716,2015.0,Los Angeles Community College District,S0181,Pierce College LACCD,CA,2.1,3679.0,pv
4717,2015.0,Los Angeles Department of Water & Power (LADWP),S9160,Pine Tree Solar Project,CA,8.5,10329.0,pv
4718,2015.0,Not Available,S0349,Pleasant Valley State Prison,CA,1.2,3246.0,pv
4719,2015.0,Sacramento PV Energy LLC,S0154,Point Pleasant (Lawrence Solar Farm),CA,1.0,1926.0,pv
4720,2015.0,Not Available,S9070,Pokka Bottling,CA,1.0,1622.0,pv
4721,2015.0,Not Available,S9042,Pollution Control Monterey Reg'l Water,CA,1.0,1622.0,pv
4722,2015.0,Port of Los Angeles,S0142,Port of Los Angeles Berth 93,CA,1.1,1927.0,pv
4723,2015.0,Not Available,S9030,Port of Oakland,CA,1.0,1622.0,pv
4724,2015.0,Not Available,S9019,Power Agency Northern CA,CA,1.0,1622.0,pv
4725,2015.0,Not Available,S9051,Power Agency Northern California,CA,1.0,1622.0,pv
4726,2015.0,S-Power (Sustainable Power Group),S9281,Powhatan Solar Power Generation Station 1,CA,1.5,4234.0,pv
4727,2015.0,Not Available,S9044,Primex Farms LLC,CA,1.0,1622.0,pv
4728,2015.0,Not Available,S9294,Pristine Sun Fund 1 LLC_(2056_Jardine),CA,1.0,1314.0,pv
4729,2015.0,Not Available,S9296,Pristine Sun Fund 1 LLC_(2059_Scherz),CA,0.8,985.0,pv
4730,2015.0,Not Available,S9184,Pristine Sun Fund 1 LLC_(2094_Buzzelle),CA,1.3,1642.0,pv
4731,2015.0,Not Available,S9183,Pristine Sun Fund 1 LLC_(2125_Jarvis),CA,1.0,1314.0,pv
4732,2015.0,Pristine Sun LLC,S9310,Pristine Sun Fund 1 LLC_(2127_Harris),CA,1.3,2422.0,pv
4733,2015.0,Not Available,S9267,Pristine Sun Fund 10 Fresno PGE LLC_(2097_Helton),CA,1.5,2235.0,pv
4734,2015.0,Not Available,S9190,Pristine Sun Fund 10 Fresno PGE LLC_(2102_Christensen),CA,1.0,1314.0,pv
4735,2015.0,Not Available,S9317,Pristine Sun Fund 5 LLC_(2020_Rolf),CA,0.5,657.0,pv
4736,2015.0,Not Available,S9312,Pristine Sun Fund 5 LLC_(2021_Doran),CA,1.5,1971.0,pv
4737,2015.0,Not Available,S9315,Pristine Sun Fund 5 LLC_(2039_Flournoy),CA,1.0,1314.0,pv
4738,2015.0,Not Available,S9313,Pristine Sun Fund 5 LLC_(2040_Alvares),CA,1.5,1971.0,pv
4739,2015.0,Not Available,S9319,Pristine Sun Fund 5 LLC_(2041_Alvares),CA,0.3,328.0,pv
4740,2015.0,Not Available,S9318,Pristine Sun Fund 5 LLC_(2065_Rogers),CA,0.5,657.0,pv
4741,2015.0,Not Available,S9302,Pristine Sun Fund 5 LLC_(2113_Fritzjarrell),CA,1.0,1314.0,pv
4742,2015.0,Not Available,S9314,Pristine Sun Fund 5 LLC_(2119_Lvvorn),CA,1.0,1314.0,pv
4743,2015.0,Not Available,S9316,Pristine Sun Fund 5 LLC_(2158_Stroing),CA,0.8,985.0,pv
4744,2015.0,Not Available,S9185,Pristine Sun Fund 6 Butte PGE LLC_(2096_Cotton),CA,1.0,1314.0,pv
4745,2015.0,Not Available,S9186,Pristine Sun Fund 6 Butte PGE LLC_(2129_Ballard),CA,1.0,1314.0,pv
4746,2015.0,Not Available,S9298,Pristine Sun Fund 7 San Luis Obispo PGE LLC_(2050_Gomez),CA,0.5,657.0,pv
4747,2015.0,Not Available,S9293,Pristine Sun Fund 7 San Luis Obispo PGE LLC_(2052_Cossa),CA,1.5,1971.0,pv
4748,2015.0,Not Available,S9299,Pristine Sun Fund 7 San Luis Obispo PGE LLC_(2053_Pisciotta),CA,0.3,328.0,pv
4749,2015.0,Not Available,S9297,Pristine Sun Fund 7 San Luis Obispo PGE LLC_(2103_Hill),CA,0.8,985.0,pv
4750,2015.0,Not Available,S9295,Pristine Sun Fund 7 San Luis Obispo PGE LLC_(2163_Bray),CA,1.0,1314.0,pv
4751,2015.0,Not Available,S9311,Pristine Sun Fund 8 Sutter PGE LLC_(2179_Smotherman),CA,0.5,657.0,pv
4752,2015.0,Longroad Energy,S0368,Procter & Gamble - Oxnard,CA,1.0,1922.0,pv
4753,2015.0,Duke Energy Renewables,S9416,Pumpjack Solar 1 PV,CA,20.0,51959.0,pv
4754,2015.0,Not Available,S9404,Putah Creek Solar Farm,CA,2.0,5157.0,pv
4755,2015.0,CD Arevon USA Inc.,S0443,Quinto Solar PV Project,CA,108.0,15710.0,pv
4756,2015.0,Not Available,S9206,Rachel Energy LLC,CA,1.5,2628.0,pv
4757,2015.0,QE - Foresight Group US,S0261,Radiance Solar 4,CA,1.5,3450.0,pv
4758,2015.0,QE - Foresight Group US,S0262,Radiance Solar 5,CA,1.5,3444.0,pv
4759,2015.0,Sol Orchard,S0305,Ramona 1 & 2,CA,7.5,16507.0,pv
4760,2015.0,Kona Solar LLC,S0446,Rancho Cucamonga Distribution #1,CA,1.8,3066.0,pv
4761,2015.0,Canadian Solar,S0284,RE Bruceville Solar 1,CA,5.0,11982.0,pv
4762,2015.0,Canadian Solar,S0285,RE Bruceville Solar 2,CA,5.0,12114.0,pv
4763,2015.0,Canadian Solar,S0286,RE Bruceville Solar 3,CA,5.0,12180.0,pv
4764,2015.0,Goldman Sachs,S0294,RE Columbia 3,CA,10.0,25914.0,pv
4765,2015.0,Canadian Solar,S0280,RE Dillard Road 1,CA,3.0,7036.0,pv
4766,2015.0,Canadian Solar,S0281,RE Dillard Road 2,CA,3.0,7069.0,pv
4767,2015.0,Canadian Solar,S0282,RE Dillard Road 3,CA,3.0,7036.0,pv
4768,2015.0,Canadian Solar,S0283,RE Dillard Road 4,CA,0.4,853.0,pv
4769,2015.0,Canadian Solar,S0205,RE Kammerer Road 1,CA,5.0,12388.0,pv
4770,2015.0,Canadian Solar,S0206,RE Kammerer Road 2,CA,5.0,12232.0,pv
4771,2015.0,Canadian Solar,S0207,RE Kammerer Road 3,CA,5.0,12272.0,pv
4772,2015.0,Canadian Solar,S0211,RE McKenzie 1,CA,5.0,12317.0,pv
4773,2015.0,Canadian Solar,S0212,RE McKenzie 2,CA,5.0,12354.0,pv
4774,2015.0,Canadian Solar,S0213,RE McKenzie 3,CA,5.0,12241.0,pv
4775,2015.0,Canadian Solar,S0214,RE McKenzie 4,CA,5.0,12360.0,pv
4776,2015.0,Canadian Solar,S0215,RE McKenzie 5,CA,5.0,12371.0,pv
4777,2015.0,Canadian Solar,S0216,RE McKenzie 6,CA,5.0,12316.0,pv
4778,2015.0,Kaiser Permanente,S0220,RE Mohican,CA,1.0,1544.0,pv
4779,2015.0,PureGen Power,S0222,RE North Face,CA,1.0,1388.0,pv
4780,2015.0,Canadian Solar,S0278,RE Rio Grande,CA,5.0,11420.0,pv
4781,2015.0,Goldman Sachs,S0288,RE Rosamond One,CA,20.0,58558.0,pv
4782,2015.0,Goldman Sachs,S0287,RE Rosamond Two,CA,20.0,49578.0,pv
4783,2015.0,Goldman Sachs,S0279,RE Victor Phelan Solar One,CA,17.5,47864.0,pv
4784,2015.0,S-Power (Sustainable Power Group),S0431,Redcrest Solar Farm,CA,16.7,11908.0,pv
4785,2015.0,Not Available,S0321,Regulus Solar,CA,60.0,166007.0,pv
4786,2015.0,Not Available,S9007,Rice Mill Inc. Far West,CA,1.0,1622.0,pv
4787,2015.0,South San Joaquin Irr District,S0120,Robert O. Schulz Solar Farm #1 and #2,CA,1.4,2778.0,pv
4788,2015.0,Not Available,S9242,Rodeo Solar A2 LLC,CA,1.5,2628.0,pv
4789,2015.0,Not Available,S9243,Rodeo Solar B2 LLC,CA,1.5,2628.0,pv
4790,2015.0,S-Power (Sustainable Power Group),S9244,Rodeo Solar C2 LLC,CA,1.5,3866.0,pv
4791,2015.0,S-Power (Sustainable Power Group),S9245,Rodeo Solar D2 LLC,CA,1.5,3923.0,pv
4792,2015.0,Not Available,S9120,Roplast Industries Inc.,CA,1.2,2019.0,pv
4793,2015.0,Not Available,S9266,Ruddick-2 2MW PV Project (4) (2012 PV RFO - 1),CA,2.0,3504.0,pv
4794,2015.0,Not Available,S9000,Ruiz Foods,CA,1.0,1618.0,pv
4795,2015.0,Not Available,S9071,Salinas Valley Memorial Hospital,CA,1.0,1622.0,pv
4796,2015.0,Bay4 Energy Services LLC,S0304,San Benito Smart Park,CA,1.5,3761.0,pv
4797,2015.0,Longroad Energy,S0378,San Diego - Alta Rd. EMDF Canopy,CA,1.0,1653.0,pv
4798,2015.0,San Diego City of,S0401,San Diego City Regional Airport Authority,CA,1.6,2336.0,pv
4799,2015.0,Not Available,S9119,San Francisco State University,CA,1.2,2011.0,pv
4800,2015.0,Not Available,S9127,San Jose Evergreen Community College,CA,1.4,2237.0,pv
4801,2015.0,Not Available,S9054,San Miguel Winery,CA,1.0,1622.0,pv
4802,2015.0,Eurus Energy America Corporation,S0131,Sand Drag,CA,19.0,40598.0,pv
4803,2015.0,Not Available,S9246,Sandra Energy LLC,CA,1.5,2628.0,pv
4804,2015.0,Longroad Energy,S0379,SCE - Corona,CA,1.0,1852.0,pv
4805,2015.0,Not Available,S9155,Sepulveda Ambulatory Care Center,CA,4.0,7008.0,pv
4806,2015.0,X-Elio North America Inc.,S0163,SEPV 1 (Gestamp - GASNA),CA,2.0,5241.0,pv
4807,2015.0,X-Elio North America Inc.,S0164,SEPV 2 (Gestamp - GASNA),CA,2.0,4494.0,pv
4808,2015.0,S-Power (Sustainable Power Group),S0415,SEPV Palmdale East LLC,CA,10.0,10930.0,pv
4809,2015.0,Not Available,S9207,Sequoia (Bena C),CA,1.5,2628.0,pv
4810,2015.0,Coronal Group LLC,S0517,Sequoia PV2,CA,3.0,6028.0,pv
4811,2015.0,Coronal Group LLC,S0518,Sequoia PV3,CA,3.0,6098.0,pv
4812,2015.0,Not Available,S9036,Services Inc. #345 Ikea Distribution,CA,1.0,1622.0,pv
4813,2015.0,Duke Energy Renewables,S0408,Seville Solar One,CA,20.0,258.0,pv
4814,2015.0,Duke Energy Renewables,S0409,Seville Solar Two,CA,30.0,692.0,pv
4815,2015.0,NextEra Energy Resources LLC,S0330,Shafter Solar LLC,CA,20.0,34344.0,pv
4816,2015.0,Not Available,S9002,Shasta College,CA,1.0,1620.0,pv
4817,2015.0,Not Available,S9092,Siemens Industry Inc.,CA,1.0,1624.0,pv
4818,2015.0,S-Power (Sustainable Power Group),S0432,Sierra Solar Greenworks LLC,CA,20.0,4629.0,pv
4819,2015.0,Not Available,S9174,Silver Ridge Mount Signal (Imperial Valley Solar 1),CA,200.0,539173.0,pv
4820,2015.0,Not Available,S0351,Snowline - Duncan Road (North),CA,1.5,4003.0,pv
4821,2015.0,Not Available,S0352,Snowline - Duncan Road (South),CA,1.0,2664.0,pv
4822,2015.0,Not Available,S0355,Snowline - White Road (Central),CA,1.5,4130.0,pv
4823,2015.0,Not Available,S0353,Snowline - White Road (North),CA,1.5,4078.0,pv
4824,2015.0,Not Available,S0354,Snowline - White Road (South),CA,1.5,0.0,pv
4825,2015.0,"BHE Renewables, LLC",S0252,Solar Star I (MidAmerican),CA,318.0,865188.0,pv
4826,2015.0,"BHE Renewables, LLC",S0253,Solar Star II (MidAmerican),CA,279.0,798402.0,pv
4827,2015.0,Not Available,S0374,Soledad,CA,1.0,2638.0,pv
4828,2015.0,Not Available,S0360,SolFocus - Victor Valley Community College,CA,1.3,2190.0,pv
4829,2015.0,Southern Power Company,S0326,Sonora Solar Facility,CA,50.0,140844.0,pv
4830,2015.0,Not Available,S9140,Southeast Wastwater Treatment Plant/CCSF,CA,2.0,3243.0,pv
4831,2015.0,Southwestern Community College,S0399,Southwestern Community College,CA,1.1,1996.0,pv
4832,2015.0,Not Available,S9151,Spansion LLC,CA,3.0,4865.0,pv
4833,2015.0,Southern California Edison (SCE),S0118,SPVP002 Chino Rooftop Solar,CA,1.2,703.0,pv
4834,2015.0,Southern California Edison (SCE),S0128,SPVP003 Rialto,CA,1.2,1255.0,pv
4835,2015.0,Southern California Edison (SCE),S0158,SPVP005 Redlands,CA,3.4,4371.0,pv
4836,2015.0,Southern California Edison (SCE),S0136,SPVP006 Ontario,CA,2.5,4077.0,pv
4837,2015.0,Southern California Edison (SCE),S0185,SPVP007 Redlands,CA,3.2,4471.0,pv
4838,2015.0,Southern California Edison (SCE),S0186,SPVP008 Ontario,CA,2.8,3964.0,pv
4839,2015.0,Southern California Edison (SCE),S0187,SPVP009 Ontario,CA,1.4,1760.0,pv
4840,2015.0,Southern California Edison (SCE),S0188,SPVP010 Fontana (Etiwanda),CA,2.3,2699.0,pv
4841,2015.0,Southern California Edison (SCE),S0189,SPVP011 Redlands RDC 4,CA,5.0,6461.0,pv
4842,2015.0,Southern California Edison (SCE),S9167,SPVP012 Ontario,CA,0.5,762.0,pv
4843,2015.0,Southern California Edison (SCE),S0190,SPVP013 Redlands,CA,4.9,6651.0,pv
4844,2015.0,Southern California Edison (SCE),S0191,SPVP015 Fontana (Etiwanda) includes SPVP001,CA,4.7,5030.0,pv
4845,2015.0,Southern California Edison (SCE),S0192,SPVP016 Redlands,CA,1.8,2528.0,pv
4846,2015.0,Southern California Edison (SCE),S0193,SPVP017 Fontana (Etiwanda),CA,4.5,5924.0,pv
4847,2015.0,Southern California Edison (SCE),S0194,SPVP018 Fontana (Etiwanda),CA,1.9,2345.0,pv
4848,2015.0,Southern California Edison (SCE),S0195,SPVP022 Redlands,CA,3.1,3409.0,pv
4849,2015.0,Southern California Edison (SCE),S0196,SPVP023 Fontana (Etiwanda),CA,3.9,4846.0,pv
4850,2015.0,Southern California Edison (SCE),S0197,SPVP026 Rialto,CA,8.6,10790.0,pv
4851,2015.0,Southern California Edison (SCE),S0227,SPVP027 Rialto,CA,2.6,3221.0,pv
4852,2015.0,Southern California Edison (SCE),S0198,SPVP028 San Bernardino (Vista 28),CA,4.9,6443.0,pv
4853,2015.0,Southern California Edison (SCE),S0199,SPVP032 Ontario - Kennedy 2,CA,1.7,2468.0,pv
4854,2015.0,Southern California Edison (SCE),S0200,SPVP033 Ontario - Kennedy 3,CA,1.3,1699.0,pv
4855,2015.0,Southern California Edison (SCE),S0201,SPVP042 Porterville (Vestal),CA,6.8,9285.0,pv
4856,2015.0,Southern California Edison (SCE),S0202,SPVP044 Perris (Valley),CA,10.2,13800.0,pv
4857,2015.0,Southern California Edison (SCE),S0322,SPVP048 Redlands,CA,5.0,8992.0,pv
4858,2015.0,Not Available,S0210,SS San Antonio West LLC,CA,1.9,3075.0,pv
4859,2015.0,Longroad Energy,S0366,Staples - La Mirada,CA,1.0,1732.0,pv
4860,2015.0,Not Available,S9129,Stocker Resources/ Plains Exploration & Production Company,CA,1.4,2311.0,pv
4861,2015.0,Not Available,S9150,Stockton Delta Water Supply Project,CA,3.0,4865.0,pv
4862,2015.0,Strata Clean Energy,S0405,Strata Roof 1,CA,1.0,1723.0,pv
4863,2015.0,Pacific Gas & Electric (PG&E),S0139,Stroud Solar Station,CA,20.0,40969.0,pv
4864,2015.0,S-Power (Sustainable Power Group),S9251,Summer North Solar 6.5,CA,6.5,14350.0,pv
4865,2015.0,S-Power (Sustainable Power Group),S9247,Summer Solar A2 LLC,CA,1.5,3909.0,pv
4866,2015.0,S-Power (Sustainable Power Group),S9248,Summer Solar B2 LLC,CA,1.5,3927.0,pv
4867,2015.0,S-Power (Sustainable Power Group),S9249,Summer Solar C2 LLC,CA,1.5,3941.0,pv
4868,2015.0,S-Power (Sustainable Power Group),S9250,Summer Solar D2 LLC,CA,1.0,2352.0,pv
4869,2015.0,Not Available,S9252,Summer Solar F2 LLC,CA,1.5,2628.0,pv
4870,2015.0,Not Available,S9253,Summer Solar G2 LLC,CA,1.5,2628.0,pv
4871,2015.0,Not Available,S9254,Summer Solar H2 LLC,CA,1.5,2628.0,pv
4872,2015.0,Eurus Energy America Corporation,S0127,Sun City,CA,20.0,42694.0,pv
4873,2015.0,SunHarvest Solar,S0437,Sun Harvest Solar NDP1,CA,1.5,1752.0,pv
